KEY,PBS,Lo,Med,Hi,AveExpr,F,P.Value,adj.P.Val,SYMBOL
Ldhd,4.001661140200389,3.798726979248012,3.9112691253382144,3.9098383669702645,3.9053739029392203,2157.8190729379858,1.0114538589587274e-19,2.8667773885156873e-19,Ldhd
Srsf10,6.546545939603151,7.139401188447527,7.037090553799015,6.879988731737204,6.900756603396724,2157.645211014698,1.0120363059768583e-19,2.867714657705434e-19,Srsf10
Map4k5,5.506743203121125,5.904360690306818,5.996082763653083,5.720019340040346,5.781801499280344,2157.618869769264,1.0121245839402649e-19,2.867714657705434e-19,Map4k5
E130309D02Rik,3.5594493537369165,3.171496524839104,3.3035900506360463,3.5579846098765007,3.398130134772142,2157.0278237350467,1.0141076783614433e-19,2.872850891992352e-19,E130309D02Rik
Stk40,5.181480990842523,4.850599985310841,4.865348447693856,4.97281614330719,4.967561391788603,2155.472456081903,1.0193474868909077e-19,2.8872097500233317e-19,Stk40
Rfxap,3.8977092578793364,3.818577366954936,3.9336181529859466,3.861944266440821,3.8779622610652598,2154.8682132363115,1.0213914104436919e-19,2.892513250495929e-19,Rfxap
Ccnk,3.732355120057831,4.09217406818603,4.00074361011544,3.904638216025072,3.932477753596093,2154.5992934855385,1.0223025652905554e-19,2.8946075824669796e-19,Ccnk
Mphosph6,3.910788660397759,4.0821436519388525,4.0582926387765905,3.855597705832132,3.9767056642363334,2154.347468789857,1.0231566386051948e-19,2.8965396145273283e-19,Mphosph6
Tmem62,3.8401107943012622,3.8446864701691905,3.9940545966718837,3.861655769325257,3.885126907616898,2153.910034417128,1.0246421483196427e-19,2.900258284226785e-19,Tmem62
Prpf40b,4.433800341260017,3.93814367823443,4.104269967383177,4.196183336852222,4.168099330932462,2153.4473736784867,1.026216001239958e-19,2.9039175741845907e-19,Prpf40b
Glmp,5.21499912251185,4.9397963858053915,5.001145496852352,5.083899650560049,5.059960163932411,2153.428787962996,1.0262792826059373e-19,2.9039175741845907e-19,Glmp
Rgs2,6.666573702121677,6.475379074181343,6.737178352593023,6.36450611209252,6.5609093102471405,2152.866214624485,1.0281968605030941e-19,2.9088554924699244e-19,Rgs2
Dnajc19,4.5435719425433865,4.947780755789081,4.784272497494115,4.418913588551378,4.67363469609449,2152.5892311042735,1.0291424817950285e-19,2.9110424686293382e-19,Dnajc19
Ndc1,3.4864128184602565,3.5314126045849767,3.5131686137180225,3.620625142367772,3.537904794782757,2150.5715603381614,1.0360607917890257e-19,2.9297979169609515e-19,Ndc1
Zfp839,3.540795382858742,3.3840661020420413,3.488312874560827,3.517451314106907,3.4826564183921294,2150.5542120597784,1.0361205059982259e-19,2.9297979169609515e-19,Zfp839
Wdr24,4.489240136560251,4.314543591163455,4.2203785156323965,4.265780835409723,4.322485769691457,2147.9081152252543,1.0452746892910212e-19,2.95518742612666e-19,Wdr24
Sh3d19,5.880428744322943,5.774616918242756,5.784751919718204,5.627908627147779,5.766926552357921,2147.490216524545,1.0467288236386021e-19,2.958802592309754e-19,Sh3d19
Atg4d,4.433576797506593,4.119961317261346,4.108947775993415,4.348021741559875,4.252626908080307,2145.4387649409673,1.0539006458622502e-19,2.978576104852308e-19,Atg4d
Dhrs7,5.626657806650117,5.335729159718209,5.290442931338498,5.35295016904516,5.401445016687997,2145.228971031547,1.0546372312545215e-19,2.9801585155922293e-19,Dhrs7
Mycbp,4.0916890875138945,4.365028125363141,4.243981855987782,4.127779381306314,4.207119612542782,2143.33246903935,1.0613225324280303e-19,2.998547262054202e-19,Mycbp
Ubxn2b,4.962809653676147,5.312728379088898,5.207512508218778,5.035456279106532,5.129626705022588,2142.159607946633,1.065481116418506e-19,3.009792328023939e-19,Ubxn2b
Zbtb1,4.832318908800229,5.147018415677676,5.092469014664001,5.020121624172645,5.0229819908286375,2140.8614637270002,1.0701055819352017e-19,3.022349439132794e-19,Zbtb1
Lrfn4,4.2840110938520954,3.8720456072554184,4.157821579622473,4.118923508197556,4.108200447231885,2139.475553341356,1.0750679688062797e-19,3.035856592977653e-19,Lrfn4
St7l,5.362412441760156,5.625836852400966,5.633478925203832,5.43069726280676,5.513106370542929,2138.3485282450624,1.0791227329061457e-19,3.046796641434208e-19,St7l
Pphln1,3.8869888610364014,3.972077627614034,3.9862958571504845,4.1557555293399915,4.0002794687852274,2135.247123063284,1.0903711176814121e-19,3.0780401074363816e-19,Pphln1
Elmod2,4.643763683719139,5.283925555384837,5.215604927711173,5.029599337595995,5.043223376102786,2134.5648807565426,1.0928634150246582e-19,3.084559441302026e-19,Elmod2
Dnal4,4.4026068510639575,4.084605482886615,4.18823018329933,4.236337828457636,4.227945086426884,2133.8727356856425,1.0953985249735668e-19,3.0911974101939357e-19,Dnal4
Notch1,4.829385008180764,4.511559292169728,4.771727052144893,4.820536275252911,4.733301906937074,2132.0980437346307,1.1019293452582785e-19,3.10910710379247e-19,Notch1
P3h4,5.486520023079812,5.27058154688086,5.2368237712334205,5.372705919659688,5.341657815213445,2131.9683362641968,1.1024084029511457e-19,3.109938540320618e-19,P3h4
Bicc1,4.171900943794713,4.2584974907518465,4.078662564823491,4.215965073785574,4.181256518288905,2131.650911936058,1.1035817700246354e-19,3.112728045987546e-19,Bicc1
Vps37a,6.202182194399085,6.9014060997399636,6.817503967975548,6.668870616403043,6.64749071962941,2130.9718757922,1.106096626780547e-19,3.119299749859135e-19,Vps37a
Nop2,4.719414380986169,4.163249923806162,4.412534803980253,4.316654166758436,4.4029633188827555,2130.8462691333034,1.106562535123254e-19,3.12009198928852e-19,Nop2
Dld,6.358577728935172,6.8483285842176596,6.762080187200585,6.640482503648192,6.652367251000403,2130.580494241164,1.1075491020591632e-19,3.1223517807842065e-19,Dld
Bcl7c,4.488476116096979,4.1988256525151755,4.278185918143593,4.3520963915823865,4.329396019584533,2130.4327511443335,1.1080979637968272e-19,3.1233770647328018e-19,Bcl7c
Babam2,4.511609955699729,4.057107593424648,4.183242994299814,4.2610255780675566,4.2532465303729365,2129.616798326695,1.1111347965103964e-19,3.131413636214011e-19,Babam2
Elac1,4.525662191186438,4.436174780693216,4.4845409193075785,4.508001898376308,4.488594947390885,2128.1124584686168,1.116758583434506e-19,3.146736890542902e-19,Elac1
Mvb12a,4.560217744064833,4.323915775755541,4.167274248614346,4.197690147560925,4.312274478998911,2127.5716003093953,1.1187884371648461e-19,3.1519299431534093e-19,Mvb12a
Krtcap2,5.375741493276548,5.0026440937706855,4.8436102866011055,4.9491343409841075,5.042782553658112,2127.1226543574758,1.1204765363645368e-19,3.1561586070241555e-19,Krtcap2
Ufm1,6.353920001195774,6.895694505386743,6.694212909779639,6.548981384932388,6.623202200323636,2124.9261688312554,1.1287775865653977e-19,3.1790101106359263e-19,Ufm1
Ptpn2,4.261098072877028,4.426533316072092,4.64115448214235,4.348696221523737,4.419370523153802,2124.842608751949,1.1290947614784312e-19,3.1793725111613854e-19,Ptpn2
Ern1,7.942097910999121,7.849783161083625,7.929281948440882,7.7232511593075,7.861103544957782,2124.558927609306,1.1301723081046857e-19,3.181875533433773e-19,Ern1
Grb7,4.902167886768792,4.59602070321078,4.83918743672676,4.8891938051911925,4.806642457974382,2124.4848402853745,1.1304539175572995e-19,3.182137220867652e-19,Grb7
Commd7,4.172071222050917,3.7235673987408733,3.7384392710669965,3.9352100119964004,3.892321975963797,2124.1541654119724,1.1317118039664033e-19,3.185146503838032e-19,Commd7
Bbs5,3.0484736556262786,3.175227807203653,3.3808601134537613,3.1279615132584047,3.183130772385524,2122.47057718338,1.1381409581527825e-19,3.202706630157321e-19,Bbs5
Fam185a,4.504233452002341,4.459932882252403,4.559575144497448,4.347587272064542,4.467832187704183,2122.3374524332085,1.1386510977784408e-19,3.2034347864521385e-19,Fam185a
Eml3,4.597846873696669,4.359036036321642,4.20801042801214,4.479214781986585,4.4110270300042584,2122.303937788196,1.1387795683623063e-19,3.2034347864521385e-19,Eml3
Col18a1,4.534272754562544,4.386353191423241,4.314176427535992,4.675738947335997,4.477635330214444,2121.8034675987647,1.1406999708373783e-19,3.208301885628491e-19,Col18a1
Pigb,3.93384610947693,3.854448351584968,3.9402567913870787,3.8854133125851344,3.903491141258528,2121.614898325612,1.1414245053346138e-19,3.209804456732066e-19,Pigb
Arid5b,6.347124501167684,6.203532800977506,6.452895692530689,6.289702016798392,6.323313752868568,2120.951034046874,1.1439794294601435e-19,3.2164529149365297e-19,Arid5b
Sec11c,5.302587640437473,5.1082416578990575,4.8921508497547155,4.942240384662048,5.061305133188323,2119.994808372098,1.1476709889696953e-19,3.226294428491975e-19,Sec11c
Ddx54,4.617667463811754,4.208093465521095,4.388497334575211,4.4061109140402515,4.405092294487078,2118.9572196926106,1.1516920220222233e-19,3.237058712789342e-19,Ddx54
4931406C07Rik,3.7599711626767562,3.9166930623670413,3.6955395165565825,3.941290644935964,3.8283735966340866,2118.4119925186537,1.1538114094083425e-19,3.2424753486322083e-19,4931406C07Rik
Cplx2,7.4766762016383925,6.895094649410427,7.102952415821118,7.2433041087321035,7.179506843900511,2116.252987213565,1.1622475802602801e-19,3.265638836623379e-19,Cplx2
Selenon,5.637736649515842,5.506351885895608,5.443324759347823,5.585867771087222,5.543320266461624,2114.8211330725535,1.1678812259299738e-19,3.2809214919655014e-19,Selenon
Klhdc1,3.366368732342543,3.5425510753086455,3.5204378354980186,3.465196148977567,3.4736384480316937,2113.535147365315,1.1729674911052648e-19,3.294661560778102e-19,Klhdc1
Chd3,6.858108174709571,6.234990466439433,6.365791507275982,6.614791630506598,6.518420444732896,2113.438618688927,1.1733502939102187e-19,3.2951880465174257e-19,Chd3
Dnajb12,5.325461781066219,5.117572791685012,5.192049273573648,5.3708416935068515,5.251481384957932,2111.7836574161274,1.1799355548521204e-19,3.3131301820693717e-19,Dnajb12
Hcfc1r1,5.265134104838442,4.812444410078497,4.992068513109594,4.940899001057764,5.002636507271073,2111.6388623991356,1.18051371018703e-19,3.314201855813022e-19,Hcfc1r1
Ruvbl1,4.482682690049744,3.933124665350044,4.192831820012513,4.1193289489785485,4.181992031097712,2110.5465446026874,1.1848856709138257e-19,3.3259222185560827e-19,Ruvbl1
Zcrb1,4.456004961149327,4.600667875268297,4.562083648503198,4.477509390290808,4.524066468802908,2110.1644001704094,1.186419544552888e-19,3.329673620295102e-19,Zcrb1
Uqcrq,5.229041443688409,5.364480821704768,5.133956552722241,4.960431307347166,5.171977531365646,2109.892693966384,1.1875115113498673e-19,3.332183773405126e-19,Uqcrq
Acyp1,3.6151468310805353,3.7545937371509948,3.5520712423635086,3.4158516675751076,3.5844158695425365,2109.8327554725047,1.1877525538347235e-19,3.3323057760363074e-19,Acyp1
Gadd45gip1,3.862586241465639,3.6069237518009913,3.569208166814911,3.7229814585184142,3.6904249046499884,2109.455997788874,1.189268961278223e-19,3.336005250271044e-19,Gadd45gip1
Asb3,4.600221328063814,4.852653403009803,4.744529211596403,4.578237156385971,4.693910274763997,2108.73009608607,1.1921968595577298e-19,3.343662193242472e-19,Asb3
Map3k11,5.32168668526599,4.871189880852314,5.02387484676634,5.169404563808395,5.09653899417326,2107.920959184507,1.1954701708366668e-19,3.3522851822946065e-19,Map3k11
Gpr85,5.327709013599662,5.647513280340247,5.380062709856111,5.3301885617216405,5.421368391379415,2107.7215300038156,1.1962785213699408e-19,3.353994318475198e-19,Gpr85
Zfp189,4.563604943324358,4.821992131717623,4.760347149602357,4.622734409546419,4.692169658547689,2107.2330669519197,1.1982610518480792e-19,3.358994376187727e-19,Zfp189
Mrps21,4.477118557930382,4.278969581631664,4.264227152200032,4.188140592155909,4.302113970979497,2106.0667073983695,1.2030101325937587e-19,3.37174674417729e-19,Mrps21
Pigx,3.6246659413165534,3.4932643772084924,3.578047587591616,3.5541855235989495,3.5625408574289033,2104.9175126881782,1.2077103145409621e-19,3.3843578460479165e-19,Pigx
Dctn6,4.736084936305465,4.657469637559078,4.580941560169073,4.510012267296073,4.621127100332422,2103.778911228764,1.212387821974497e-19,3.3969012281135946e-19,Dctn6
Esyt1,5.273187328071149,5.044335152295237,5.020229944213234,5.134000554759217,5.117938244834709,2103.637637007647,1.2129696314764013e-19,3.397966911495177e-19,Esyt1
Phyhipl,4.569013511070288,4.763175652138498,4.744636183765875,4.670801278436638,4.686906656352824,2103.5251358406063,1.21343317253585e-19,3.398700983255095e-19,Phyhipl
9930104L06Rik,3.506695510849609,3.58947694188988,3.5455529662058494,3.4740814651685854,3.528951721028481,2103.2187873960515,1.2146964505923126e-19,3.4016744200797837e-19,9930104L06Rik
Irf2,3.916723863145753,4.261786109904177,4.131622270843697,4.34632542658725,4.16411441762022,2102.455341269138,1.2178511733542077e-19,3.4099428520858935e-19,Irf2
Pag1,5.367768679536411,5.138653267833874,4.954142015231647,5.030509590598276,5.122768388300052,2102.22093901692,1.2188216465041995e-19,3.4120937280641217e-19,Pag1
Bloc1s5,4.255788193809517,4.10741982858772,4.114795851788796,4.139759029504679,4.154440725922678,2100.924139745646,1.22420661279224e-19,3.426459398011691e-19,Bloc1s5
Kif2a,5.91108854791643,6.540039834527386,6.410233371024338,6.190666976546572,6.263007182503681,2100.887429385363,1.2243594469565698e-19,3.426459398011691e-19,Kif2a
Aox1,3.836894939825817,3.623301892831228,3.779853612867911,3.79376149548213,3.758452985251772,2100.3786744812132,1.2264797579792314e-19,3.4318238350755967e-19,Aox1
Rbl1,3.474552813996441,4.173157910050589,3.827244641906259,3.8154034048950516,3.8225896927120853,2099.550338256244,1.229940931281217e-19,3.44093774886719e-19,Rbl1
Zfp512b,5.135106984739794,4.948886322536732,4.7808564741511645,4.994035880961176,4.964721415597217,2098.921668481617,1.2325752367593102e-19,3.4477357410313905e-19,Zfp512b
Ube3a,7.7794663577807786,8.618769157118273,8.555389390431753,8.129148306176855,8.270693302876914,2098.7157387701523,1.2334395386628838e-19,3.4495812798253794e-19,Ube3a
Mrpl38,4.454251588186651,4.180883204558881,4.218371420375524,4.286991243086976,4.285124364052007,2095.880237405536,1.2454108534737646e-19,3.482484228372345e-19,Mrpl38
Zfx,6.3634952618463645,6.977516789598397,6.9130058534390315,6.6504200364786605,6.726109485340614,2095.644004392808,1.2464141761770253e-19,3.4847120685526085e-19,Zfx
Parl,4.368671550656508,4.446684258542501,4.369454824831406,4.32652904975985,4.377834920947566,2095.569919807261,1.2467290160283125e-19,3.4850146359545156e-19,Parl
Adarb1,4.744246488669168,4.524158957750346,4.630902773506564,4.641696990487925,4.635251302603502,2095.3996706962726,1.247452873155611e-19,3.486460250458275e-19,Adarb1
Fstl1,5.650299452322855,5.452143486913142,5.424535179490601,5.674057313311206,5.550258858009451,2095.1277440655513,1.2486100316977143e-19,3.4891162035529073e-19,Fstl1
Nop58,6.00208111234071,5.99533266986237,6.123328292426872,5.8300825780985575,5.987706163182128,2094.4597549206946,1.251457794907805e-19,3.4960386107709627e-19,Nop58
Sdc3,4.782990299906574,4.355134851290056,4.525140467904157,4.816803184496537,4.620017200899331,2094.429235073933,1.2515880834714795e-19,3.4960386107709627e-19,Sdc3
Oxnad1,4.5088691115872,4.330170467138553,4.544936682941691,4.329941033021029,4.428479323672119,2094.400893471535,1.2517090870009986e-19,3.4960386107709627e-19,Oxnad1
Btbd3,5.580435901636779,5.916801016465322,5.851765033726705,5.81683865696205,5.791460152197714,2094.1984810645326,1.252573667794682e-19,3.4978741812405466e-19,Btbd3
Dedd2,5.130243479461939,4.7227096095683105,4.768450769802451,4.8065137556355495,4.856979403617062,2091.7681747818187,1.263007758101142e-19,3.5264280509670517e-19,Dedd2
Rorb,6.428313900007343,6.45154231538527,6.900253681040335,6.557682447562858,6.584448085998951,2091.2191889724486,1.2653784257081877e-19,3.5324624141708047e-19,Rorb
Srsf11,6.465609457044806,6.982646691920575,6.932554623344088,6.700819361630895,6.770407533485091,2090.8956546576765,1.2667779083270408e-19,3.5357840443078264e-19,Srsf11
Mpc1,4.028356571930079,4.01136075285626,3.863502999634486,3.8175247642005976,3.9301862721553555,2088.4192935896713,1.2775482925853918e-19,3.5652559647646927e-19,Mpc1
Orai3,4.843420979739381,4.748647318679367,4.530981161998117,4.640739348073787,4.690947202122663,2088.0105511855095,1.2793360435691646e-19,3.569654432900099e-19,Orai3
Dpp7,5.363874911268217,5.279275444186223,5.113240527878046,5.258586225837507,5.2537442772924985,2087.949523678447,1.2796032092568416e-19,3.569809350071973e-19,Dpp7
Syap1,5.839673521724647,6.236148152973542,6.139019170902163,5.9081546175548585,6.0307488657888015,2087.4525069492447,1.28178141403748e-19,3.575294709867732e-19,Syap1
Mlycd,4.582533697369981,4.392143769794567,4.457026179648391,4.567508365136755,4.499803002987423,2086.384249055795,1.2864774342706527e-19,3.587800080000512e-19,Mlycd
Ulk4,4.161307131023882,3.80670661249302,3.9501617605514348,4.045842194686896,3.9910044246888083,2085.774870678449,1.289165019533167e-19,3.594701005863106e-19,Ulk4
Rundc1,5.277098206971166,4.9057383621157635,5.097719085562643,5.0726942278530736,5.088312470625661,2085.7126485847366,1.2894398019761461e-19,3.594872915691183e-19,Rundc1
Fbxl20,5.3097460757748625,5.369491385060499,5.0540587760987075,5.268183490720865,5.250369931913733,2085.3706570280924,1.2909512821077949e-19,3.598492030294526e-19,Fbxl20
Ints12,3.902475293896677,4.121435634539985,4.08250319774442,4.040309292493987,4.0366808546687665,2085.150086657479,1.2919271952495323e-19,3.600617316965278e-19,Ints12
Wwc2,3.9021394270968104,3.993925467678151,3.782062135975119,3.9260427625477,3.9010424483244446,2084.8101726714035,1.2934327907448744e-19,3.604217888897042e-19,Wwc2
Atp5mpl,4.794664776325554,4.285432783778498,4.505458275581029,4.378619679843574,4.491043878882164,2084.6185529180175,1.2942824216344206e-19,3.6059896937079237e-19,Atp5mpl
S100a1,4.763544297007937,4.579973329010496,4.673469734225094,4.553140997959366,4.642532089550723,2084.4473888500534,1.2950418910804092e-19,3.607509756705741e-19,S100a1
Marveld1,4.3172061603583725,4.247357133388247,4.299072284903946,4.3355962603721725,4.299807959755684,2084.046545055169,1.2968224572263006e-19,3.6118732473639386e-19,Marveld1
Vapa,6.500570017097546,6.954860699644934,6.859978060908217,6.7036419215452066,6.754762674798975,2080.6047734158237,1.312226325832459e-19,3.6541722697401497e-19,Vapa
Bc1,9.87219554363262,10.806039665780064,10.574898402222322,10.291530400397594,10.38616600300815,2079.739802308547,1.3161302786144255e-19,3.664438661173575e-19,Bc1
Arl5b,5.5614000288173955,5.948633342178399,5.880843660372116,5.615735271792554,5.751653075790116,2079.5488860086425,1.3169937407806721e-19,3.6660601472141127e-19,Arl5b
Pdcd5,4.492100650539104,4.654896514408096,4.600301718301759,4.4976687331564325,4.561241904101348,2079.514935270665,1.3171473582805196e-19,3.6660601472141127e-19,Pdcd5
Mical2,4.90644878932912,4.508478943325172,4.822705693071607,4.79199143779942,4.75740621588133,2078.8774650228825,1.32003552606235e-19,3.6734926939603464e-19,Mical2
Snhg4,4.375987605172577,3.873421077040983,3.9662039336809327,3.8224710235384007,4.009520909858224,2078.67368422292,1.3209603117096825e-19,3.675459844540946e-19,Snhg4
Tyw1,4.6633634268581385,4.361578168794084,4.460852193854786,4.510408836295721,4.499050656450683,2078.0788899904546,1.3236637965412292e-19,3.682374609312372e-19,Tyw1
Helz2,5.125519475114388,4.784809775909819,4.9554156670021285,4.971353927645625,4.95927471141799,2077.8914710133686,1.3245169676382127e-19,3.684140450717964e-19,Helz2
Alg14,3.595040628033396,3.627975177016682,3.3583430354088897,3.4063137865712294,3.496918156757549,2077.092855687097,1.3281594668311564e-19,3.693662939330769e-19,Alg14
Efcab1,6.700875947174742,7.270752923682721,7.0368627614455725,6.679864359670944,6.922088997993496,2076.4222984393596,1.3312267098392308e-19,3.7013620262687404e-19,Efcab1
Borcs8,3.8316016592049023,3.9186185426032707,3.753120617926924,3.716543182834089,3.804971000642296,2076.391719349689,1.331366776152988e-19,3.7013620262687404e-19,Borcs8
Suz12,5.61583841095954,6.399192725483468,6.253701921632622,6.164449214409252,6.10829556812122,2075.958851664436,1.3333513123034785e-19,3.706268389028143e-19,Suz12
Itfg2,4.533196618541556,4.3764081455975115,4.348483319928064,4.455576735060944,4.428416204782018,2075.6828605968954,1.334618387960742e-19,3.7091791645631625e-19,Itfg2
Rusc1,3.6242794932887668,3.349068562453536,3.5022005862915773,3.535510009287953,3.502764662830458,2075.2718357578005,1.3365079485434305e-19,3.71381870973345e-19,Rusc1
Isyna1,5.021164585907467,4.470303006723501,4.646930474338654,4.735016936431684,4.718353750850328,2074.0652729290973,1.3420723870312345e-19,3.728666603863586e-19,Isyna1
Tmem70,4.807954181014237,5.170093193147331,5.100535906534878,4.899284381268495,4.994466915491234,2073.236627785009,1.3459092350208854e-19,3.7387106500489584e-19,Tmem70
Siah2,3.893142935095305,3.5855761825354997,3.630403931075012,3.496027729708465,3.6512876946035706,2072.8663166694455,1.3476279148696714e-19,3.7428684406564704e-19,Siah2
Hnmt,3.419043299876631,3.8501229788081854,3.691734356302989,3.678719626592559,3.6599050653950913,2071.7756978952357,1.3527042202076739e-19,3.756348712914526e-19,Hnmt
Tmem131l,4.962366872868531,4.863818647111175,4.934946426031612,4.845541595097558,4.901668385277219,2070.5068429718826,1.358637577082515e-19,3.7721779465277503e-19,Tmem131l
Csnk1e,4.1576798633181475,3.716797943664004,4.017019560592301,3.9914324237763443,3.9707324478376993,2070.461150709078,1.358851793626763e-19,3.7721779465277503e-19,Csnk1e
Tsc22d2,5.326125737922464,5.877244646058008,5.795842751107899,5.67398249431359,5.668298907350491,2069.6444483126224,1.3626871955197012e-19,3.782202555015764e-19,Tsc22d2
Fam124a,4.573877274901445,4.617832025133436,4.485670358848622,4.429165376027878,4.526636258727845,2069.090143783347,1.3652973519490384e-19,3.7888236978158e-19,Fam124a
Apip,3.591441702362136,3.4513034327484924,3.4828442927615826,3.3977045832288155,3.480823502775257,2068.3428495204635,1.368825299142475e-19,3.797989195696023e-19,Apip
Fbxo4,3.7613826862753026,3.7467412099280617,3.7680214083088366,3.849672582454752,3.781454471741738,2068.070925877847,1.3701116173855913e-19,3.8004395750384997e-19,Fbxo4
Mbnl1,8.097809785904037,8.571151872901396,8.371322256301307,8.038923487251601,8.269801850589586,2068.060899832286,1.3701590713113843e-19,3.8004395750384997e-19,Mbnl1
Trabd,5.891318408885221,5.9206254241459195,5.771558915452724,5.800073446386411,5.845894048717568,2067.827989781028,1.3712619771053328e-19,3.802873358736542e-19,Trabd
Cdr2l,4.539433950576209,4.592575972837405,4.6885235491070265,4.52191324328514,4.585611678951445,2066.982513405872,1.37527409772723e-19,3.8133730406649994e-19,Cdr2l
Rnf150,4.831280207261685,4.800477221399202,4.79891497739569,4.939023084328754,4.842423872596333,2066.4417158687165,1.3778474118746516e-19,3.819880390547296e-19,Rnf150
Grin1,5.523025527158012,5.004650655166608,5.319433471728237,5.367189911331392,5.303574891346063,2066.2145955885553,1.378929769898295e-19,3.822252823151116e-19,Grin1
Pigt,5.169736105498507,4.730380602432649,4.956694455634289,4.996257712213837,4.963267218944821,2065.7546329775955,1.381124724540419e-19,3.8277079738454235e-19,Pigt
Mal2,5.123738749947871,5.552491742628437,5.408931560454141,5.246363514523772,5.332881391888555,2065.615627132854,1.3817888477266718e-19,3.828919417546538e-19,Mal2
Bud23,3.963251288543986,3.6814841660832665,3.7616745853632487,3.837927168701577,3.811084302173019,2065.454485501578,1.3825591838191495e-19,3.830424729546254e-19,Bud23
Gbp9,4.209407928706977,4.5866831478717796,4.254158062334435,4.426837097367852,4.369271559070261,2065.3290373908794,1.383159226208847e-19,3.831457820408051e-19,Gbp9
Irak1bp1,4.507858179387659,4.700263554762554,4.635020562483008,4.589320583607784,4.608115720060251,2064.7908515862937,1.3857368424833328e-19,3.837967704789224e-19,Irak1bp1
Upp2,3.885691188389808,4.014930397002562,3.933747406827843,3.9433805559074537,3.9444373870319165,2064.641283969375,1.3864541615822464e-19,3.8393239769180347e-19,Upp2
Nol8,5.078241757874667,5.4765093158087,5.451730025057794,5.216941687746686,5.305855696621961,2063.7364901279193,1.390802543469944e-19,3.8503022609671987e-19,Nol8
Rph3al,5.178609696244878,5.125812443415342,5.090847101258637,5.1963594809604015,5.147907180469814,2063.721403414512,1.3908751808900896e-19,3.8503022609671987e-19,Rph3al
Clip4,4.680394259496017,4.682241858599624,4.7462550633778635,4.713246418640015,4.70553440002838,2063.2687613847966,1.3930565112567982e-19,3.855707938196327e-19,Clip4
Vamp8,5.536532081810812,4.9886882263893355,5.119207576708026,5.052184269579281,5.1741530386218635,2062.3265846519134,1.397609477775405e-19,3.867674989604226e-19,Vamp8
Ube2d2a,6.284322212730013,6.820131731825111,6.7417810890701,6.447829964799922,6.5735162496062864,2062.2148927408193,1.3981503403268674e-19,3.868537039090104e-19,Ube2d2a
Smug1,3.9488011032441843,3.8872040688611658,3.9482891789805827,3.862179447974815,3.9116184497651867,2062.0711171462144,1.3988469177420232e-19,3.8698295820165177e-19,Smug1
Sertad2,4.536238711984831,4.660229606793298,4.533131434794118,4.504273385868568,4.558468284860203,2060.5212228396013,1.4063811578576987e-19,3.8900345998008863e-19,Sertad2
Eif2s1,5.641457719921042,5.777451179489226,5.784551235347076,5.607693106743494,5.702788310375209,2060.261122714349,1.4076500654911914e-19,3.892905993546471e-19,Eif2s1
Samd5,4.598906629319893,4.821659675534103,4.779157343999081,4.704846244711246,4.72614247339108,2059.8972067927803,1.4094276327161446e-19,3.8971829313152806e-19,Samd5
P4htm,4.28955293475061,3.9960031839633574,3.88691767645292,3.908005934198394,4.02011993234132,2059.4881053540366,1.4114289663005638e-19,3.901878706865672e-19,P4htm
Rdh11,3.982688397728756,3.82797211024888,3.811023526424033,3.7644338266163535,3.8465294652545055,2059.455515073652,1.4115885379317205e-19,3.901878706865672e-19,Rdh11
Tmed1,4.231276313348119,4.227946781544324,3.9439670284786654,4.064392179597787,4.116895575742224,2059.052849574278,1.413561804409611e-19,3.9066929305221877e-19,Tmed1
Hspg2,6.018656629832333,6.027217847859431,5.814155531771011,6.2381379255845015,6.024541983761818,2058.60179481559,1.4157759371603463e-19,3.9121711553216846e-19,Hspg2
Mre11a,4.109789902595182,4.114782419770499,4.148335452883261,4.093396407703214,4.116576045738039,2057.9827173726785,1.4188212963189792e-19,3.9199441122051145e-19,Mre11a
Mettl26,4.8997661791519285,4.552456957209281,4.565591144604969,4.654984806859755,4.668199771956483,2057.0514921669883,1.4234162414886456e-19,3.931995045068619e-19,Mettl26
Mpc2,4.8462530355994,5.020837591967512,4.941707846459588,4.918156787892356,4.931738815479713,2056.2217737998585,1.4275246134093407e-19,3.942558015866069e-19,Mpc2
Ccdc71,4.603049868482891,4.3382922516838285,4.4062452790748186,4.570311531851661,4.4794747327732996,2056.184878283486,1.427707616108967e-19,3.942558015866069e-19,Ccdc71
Pcp4l1,3.9322178420846936,3.9253617297654575,3.643907697231478,3.8710792363523705,3.8431416263585,2055.9433348832936,1.428906338228344e-19,3.9452223288422786e-19,Pcp4l1
Dhx16,4.19059175279607,4.087174609212715,4.211881777949633,4.171558815213571,4.165301738792997,2055.597530477909,1.4306244799430336e-19,3.949319656824738e-19,Dhx16
Marcksl1,4.637018810864569,4.33202612880941,4.566556791207862,4.524786422420993,4.515097038325709,2055.224690079991,1.4324795893828371e-19,3.953793689104944e-19,Marcksl1
Lims1,6.588921521002382,7.094700294780751,6.9971368624336865,6.696440504893127,6.844299795777487,2054.6860437424375,1.435164528586555e-19,3.9605562996841335e-19,Lims1
Grk3,4.917781959618188,4.712068497879862,4.81255088270661,4.8616528591455035,4.8260135498375405,2053.6802170481815,1.4401935466089196e-19,3.9737844839935624e-19,Grk3
Kcnj3,5.183575530388049,5.782741240266201,5.578742263219536,5.33992108140915,5.471245028820734,2053.247055969238,1.4423654871590916e-19,3.9791263774799475e-19,Kcnj3
