KEY,logFC_lo,FDR_lo,logFC_med,FDR_med,logFC_hi,FDR_hi,SYMBOL,pass_lo,pass_med,pass_hi,pass_any,mean_abs_logFC,dir_consistent,in_GO_focus,score
Nop53,-0.5773983432079106,0.024298489917171838,-0.347030627946622,0.14541063723245273,-0.3398854724760989,0.2438973746974051,Nop53,FALSE,FALSE,FALSE,FALSE,0.42143814787687717,FALSE,TRUE,2.113137557970665
Mrpl34,-0.4637901289738293,0.0727415104401516,-0.38784851769659046,0.1475121410727756,-0.41196745447768013,0.21269457641900416,Mrpl34,FALSE,FALSE,FALSE,FALSE,0.4212020337160333,FALSE,TRUE,2.113073428673094
Adh1,-0.7896761826393217,0.06474287830475854,-0.403922032002791,0.2975327701942779,-0.0699814352576984,0.9065142786724703,Adh1,FALSE,FALSE,FALSE,FALSE,0.42119321663327036,FALSE,TRUE,2.1130710339275938
Rrp12,-0.44241910118510974,0.10916170801967086,-0.35269459573794215,0.21536275322099271,-0.4663257371404379,0.20808336073085243,Rrp12,FALSE,FALSE,FALSE,FALSE,0.4204798113544966,FALSE,TRUE,2.112877270964595
Snrpc,-0.38920790414652773,0.04396025249372232,-0.4803282862402374,0.07497486722627093,-0.3909069231723765,0.11342274817541893,Snrpc,FALSE,FALSE,FALSE,FALSE,0.4201477045197139,FALSE,TRUE,2.1127870697756572
Ppan,-0.5584991624217075,0.03347021707659917,-0.29900694167755937,0.20406652398129926,-0.4006300062206156,0.18638600189233384,Ppan,FALSE,FALSE,FALSE,FALSE,0.4193787034399608,FALSE,TRUE,2.112578206830294
Ruvbl1,-0.5616826385816158,0.021028646037075008,-0.31260830374115134,0.12975372039895694,-0.37740040740533853,0.13474960660369695,Ruvbl1,FALSE,FALSE,FALSE,FALSE,0.4172304499093686,FALSE,TRUE,2.111994734879994
Sdhc,-0.4463324279989038,0.05524836611654144,-0.42744168304504804,0.10479284106349739,-0.3770987146132878,0.2077113157029267,Sdhc,FALSE,FALSE,FALSE,FALSE,0.4169576085524132,FALSE,TRUE,2.1119206303683997
Eno1,-0.4767776860169315,0.05090809235293103,-0.44346133582183267,0.10854943210123265,-0.33008794246452666,0.29378963476010683,Eno1,FALSE,FALSE,FALSE,FALSE,0.4167756547677636,FALSE,TRUE,2.1118712111876174
Isyna1,-0.5612460006918196,0.023809795117169026,-0.3907980809152871,0.10314097883141338,-0.29394647914679073,0.27085430798341403,Isyna1,FALSE,FALSE,FALSE,FALSE,0.4153301869179658,FALSE,TRUE,2.1114786178864047
Smarcad1,0.4569608179474445,0.03929021351260813,0.4673415672337846,0.08370095538389083,0.3207028435080206,0.24817112290562685,Smarcad1,FALSE,FALSE,FALSE,FALSE,0.41500174289641656,FALSE,TRUE,2.1113894115282683
Riox1,-0.6479183190169389,0.028605905551306866,-0.2155097258191443,0.3726221264245107,-0.3815228421623731,0.2384250527130791,Riox1,FALSE,FALSE,FALSE,FALSE,0.41498362899948543,FALSE,TRUE,2.111384491740813
Nme6,-0.2352223105476079,0.3811695523191695,-0.45441421732682463,0.14087417799284058,-0.5548159356662592,0.1471703880497609,Nme6,FALSE,FALSE,FALSE,FALSE,0.41481748784689726,FALSE,TRUE,2.111339367317208
Stag2,0.6149588890394302,0.0252775752372833,0.44031853359676276,0.10876709410920259,0.18693064438239304,0.5660151125946752,Stag2,FALSE,FALSE,FALSE,FALSE,0.414069355672862,FALSE,TRUE,2.1111361724277544
Etfb,-0.4458971532473486,0.02915491206594052,-0.5120658574529511,0.07497486722627093,-0.2842416777397512,0.21658169647662565,Etfb,FALSE,FALSE,FALSE,FALSE,0.4140682294800169,FALSE,TRUE,2.11113586655048
Smc6,0.510842784841465,0.032282883467093085,0.4498875586207056,0.09182866754048392,0.2804795000402658,0.3294365917383192,Smc6,FALSE,FALSE,FALSE,FALSE,0.4137366145008121,FALSE,TRUE,2.1110457989509577
Rps3,-0.4182027358435203,0.02424323398154116,-0.3279303754000775,0.09194285439365998,-0.4927568247784482,0.05619265503433116,Rps3,FALSE,FALSE,FALSE,FALSE,0.41296331200734865,FALSE,TRUE,2.1108357677290335
Mgst3,-0.5211421636549622,0.04441161930282176,-0.4703075365450373,0.09754728895421678,-0.24710859485177883,0.41878955592702305,Mgst3,FALSE,FALSE,FALSE,FALSE,0.4128527650172595,FALSE,TRUE,2.1108057428427767
Gemin7,-0.4218159834364661,0.02902223758212839,-0.4310725633829442,0.07497486722627093,-0.3848774606248355,0.1055397874842754,Gemin7,FALSE,FALSE,FALSE,FALSE,0.41258866914808195,FALSE,TRUE,2.1107340136312747
Rpl27,-0.382720241540345,0.024969121816025806,-0.42837664875423265,0.07497486722627093,-0.4249217898184181,0.06103703256139415,Rpl27,FALSE,FALSE,FALSE,FALSE,0.4120062267043319,FALSE,TRUE,2.110575820557807
