KEY,logFC_lo,FDR_lo,logFC_med,FDR_med,logFC_hi,FDR_hi,SYMBOL,pass_lo,pass_med,pass_hi,pass_any,mean_abs_logFC,dir_consistent,in_GO_focus,score
Sik1,-1.1094282588119473,0.014495712817790078,-0.5612391265538621,0.11660506728628543,-0.9703779442211884,0.05475877694670262,Sik1,TRUE,FALSE,FALSE,TRUE,0.880348443195666,FALSE,TRUE,2.237236518123617
Lipg,-0.9618192893379294,0.15484898312690978,-0.6229913177392218,0.34906179077309546,-1.042347061489441,0.24767959591140917,Lipg,FALSE,FALSE,FALSE,FALSE,0.8757192228555307,FALSE,TRUE,2.235984834816653
Kntc1,1.2621604309512255,0.05428956408387389,0.27210661038293765,0.7256093549385525,1.0682508425549764,0.2097049595423849,Kntc1,FALSE,FALSE,FALSE,FALSE,0.8675059612963798,FALSE,TRUE,2.2337640715705844
Scn11a,-1.0799413301760863,0.08969899961218232,-0.6364250971450642,0.28561104768883167,-0.7974794924434678,0.3069935193989426,Scn11a,FALSE,FALSE,FALSE,FALSE,0.8379486399215395,FALSE,TRUE,2.225772141386852
Scn10a,-0.8259634810441143,0.19825447654713343,-0.892742885293694,0.19737130604079642,-0.7666555652790078,0.36754740599431734,Scn10a,FALSE,FALSE,FALSE,FALSE,0.8284539772056054,FALSE,TRUE,2.2232049032876504
Fgfr4,-1.0775775141477253,0.10693796456706334,-0.94225692376557,0.17144102126774746,-0.4561302008926548,0.5816505525224932,Fgfr4,FALSE,FALSE,FALSE,FALSE,0.8253215462686501,FALSE,TRUE,2.222357933122931
Gucy2e,-1.1585272672752136,0.10147178056114015,-1.195725852453023,0.12933222359792737,0.09546599841413222,0.9254249867141772,Gucy2e,FALSE,FALSE,FALSE,FALSE,0.8165730393807896,FALSE,TRUE,2.2199924462314433
Ngfr,-1.0297648294835104,0.14967885427777347,-1.1503373142711601,0.14319812976133764,0.19877253449707832,0.8238687271177537,Ngfr,FALSE,FALSE,FALSE,FALSE,0.7929582260839163,FALSE,TRUE,2.2136072959406885
Lars2,-0.9180233539377758,0.3610332274699352,-1.0276738378493384,0.34282986302364743,-0.41578784821285364,0.7949153379449914,Lars2,FALSE,FALSE,FALSE,FALSE,0.7871616799999893,FALSE,TRUE,2.2120399823461296
Gldc,-1.138464819207731,0.10991384671136264,-0.9220130636276198,0.19673928510121272,0.2839131080404522,0.7484190835594656,Gldc,FALSE,FALSE,FALSE,FALSE,0.7814636636252676,FALSE,TRUE,2.2104993099531534
Tex15,0.8590332894216773,0.07536040132121372,0.7692522312124347,0.14245759520038395,0.7093841579228269,0.26316911693416595,Tex15,FALSE,FALSE,FALSE,FALSE,0.7792232261856463,FALSE,TRUE,2.2098935236787005
Ttk,1.1264957425316209,0.11773269322870387,-0.13859547941695594,0.8874806215289917,1.0657005348531987,0.2694941174106051,Ttk,FALSE,FALSE,FALSE,FALSE,0.7769305856005918,FALSE,TRUE,2.209273622326349
Kif11,0.9882721348534802,0.12502773288644484,0.5415092659006004,0.44491256757296294,0.8002226044866361,0.36456401969128355,Kif11,FALSE,FALSE,FALSE,FALSE,0.7766680017469055,FALSE,TRUE,2.2092026229350505
Ccne2,0.991456067332162,0.027839720029878327,0.7427681304207714,0.11242675194089401,0.5184490514100868,0.34277890806746325,Ccne2,FALSE,FALSE,FALSE,FALSE,0.75089108305434,FALSE,TRUE,2.2022328663752395
